nrInst,nrAgencia,cdClient,nmClient,nrCpfCnpj,nrContrato,dtContrato,qtPrestacoes,vlTotal,cdProduto,dsProduto,cdCarteira,dsCarteira,nrProposta,nrPresta,tpPresta,nrSeqPre,dtVctPre,vlPresta,vlMora,vlMulta,vlOutAcr,vlIof,vlDescon,vlAtual,idSituac,idSitVen,vlMov,vlPag
31,16,28843,CLIENTE 20,7.92608E+11,403261,20230118,10,40370.2,1276,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,179643,6,Original,0,20241217,15627.81,92360.88,16472.77,0,0,0,124461.46,Aberta,Vencida,$146.79,$254.86
31,16,28843,CLIENTE 20,7.92608E+11,403261,20230118,10,40370.2,1276,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,179643,7,Original,0,20240928,53807.15,41117.32,17317.17,0,0,0,112241.64,Aberta,Vencida,$355.75,$405.57
31,16,28843,CLIENTE 20,7.92608E+11,403261,20230118,10,40370.2,1276,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,179643,8,Original,0,20220427,42732.98,58973.16,2450.67,0,0,0,104156.81,Aberta,Vencida,$24.20,$282.38
31,16,28843,CLIENTE 20,7.92608E+11,403261,20230118,10,40370.2,1276,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,179643,9,Original,0,20240212,64852.96,56016.01,25427.7,0,0,0,146296.67,Aberta,Vencida,$434.96,$72.36
31,16,28843,CLIENTE 20,7.92608E+11,403261,20230118,10,40370.2,1276,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,179643,10,Original,0,20230227,49859.38,37885.49,40208.38,0,0,0,127953.25,Aberta,Vencida,$657.80,$150.50
31,16,28843,CLIENTE 20,7.92608E+11,403261,20230118,10,40370.2,1276,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,179643,11,Original,0,20220506,57518.46,20405.81,62674.76,0,0,0,140599.03,Aberta,Vencida,$669.42,$923.22
1266,32,57965,CLIENTE 21,6.97107E+11,781607,20221018,6,48846.53,1390,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,223489,2,Original,0,20241205,84016.05,85995.84,86954.7,0,0,0,256966.59,Aberta,Vencida,$881.28,$98.52
1266,32,57965,CLIENTE 21,6.97107E+11,781607,20221018,6,48846.53,1390,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,223489,3,Original,0,20231206,3919.16,84561.18,52456.73,0,0,0,140937.07,Aberta,Vencida,$789.15,$841.47
1266,32,57965,CLIENTE 21,6.97107E+11,781607,20221018,6,48846.53,1390,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,223489,4,Original,0,20230613,9885.98,93475.12,4167.74,0,0,0,107528.84,Aberta,Vencida,$433.11,$802.62
1266,32,57965,CLIENTE 21,6.97107E+11,781607,20221018,6,48846.53,1390,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,223489,5,Original,0,20231208,81724.01,54386.03,68199.32,0,0,0,204309.36,Aberta,Vencida,$784.08,$229.59
1266,32,57965,CLIENTE 21,6.97107E+11,781607,20221018,6,48846.53,1390,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,223489,6,Original,0,20241216,46423.91,18758.57,38706.95,0,0,0,103889.43,Aberta,Vencida,$23.60,$964.73
1266,32,57965,CLIENTE 21,6.97107E+11,781607,20221018,6,48846.53,1390,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,223489,7,Original,0,20240715,32289.77,6943.06,35106.33,0,0,0,74339.16,Aberta,Vencida,$992.86,$878.08
455,3,69890,CLIENTE 22,7.22278E+11,322937,20240120,1,58153.3,1909,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,516548,2,Original,0,20220320,63983.99,3250.34,42179.89,0,0,0,109414.22,Aberta,Vencida,$806.55,$429.53
1945,46,47598,CLIENTE 23,7.73475E+11,869320,20231026,2,56642.67,259,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,714,2,Original,0,20230419,11686.02,30309.14,26235.46,0,0,0,68230.62,Aberta,Vencida,$972.39,$301.96
1945,46,47598,CLIENTE 23,7.73475E+11,869320,20231026,2,56642.67,259,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,714,3,Original,0,20230418,14602.21,94118.23,89975.87,0,0,0,198696.31,Aberta,Vencida,$869.38,$989.72
1579,19,15108,CLIENTE 24,6.43041E+11,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,2,Original,0,20220509,77325.57,67918.54,11263.03,0,0,0,156507.14,Aberta,Vencida,$254.08,$395.84
1579,19,15108,CLIENTE 24,6.43041E+11,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,3,Original,0,20230512,28464.01,64735.34,14686.94,0,0,0,107886.29,Aberta,Vencida,$384.10,$721.43
1579,19,15108,CLIENTE 24,6.43041E+11,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,4,Original,0,20221010,16719.79,61427.78,9693.44,0,0,0,87841.01,Aberta,Vencida,$281.32,$395.42
1579,19,15108,CLIENTE 24,6.43041E+11,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,5,Original,0,20220817,21357.11,10723.56,5113.53,0,0,0,37194.2,Aberta,Vencida,$465.98,$632.22
1579,19,15108,CLIENTE 24,6.43041E+11,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,6,Original,0,20240311,87242.98,82988.23,15680.3,0,0,0,185911.51,Aberta,Vencida,$743.79,$677.57
1579,19,15108,CLIENTE 24,6.43041E+11,998380,20220612,6,78871.36,328,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,214248,7,Original,0,20241126,37124.36,32569.91,35646.25,0,0,0,105340.52,Aberta,Vencida,$302.36,$473.16
1363,44,70024,CLIENTE 25,9.24916E+11,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,2,Original,0,20231210,94088.64,27500.83,79699.47,0,0,0,201288.94,Aberta,Vencida,$493.09,$6.71
1363,44,70024,CLIENTE 25,9.24916E+11,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,3,Original,0,20240816,55089.97,3206.9,95609.19,0,0,0,153906.06,Aberta,Vencida,$500.63,$699.94
1363,44,70024,CLIENTE 25,9.24916E+11,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,4,Original,0,20221106,37221.02,172.07,11758.26,0,0,0,49151.35,Aberta,Vencida,$481.70,$250.33
1363,44,70024,CLIENTE 25,9.24916E+11,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,5,Original,0,20230404,43571.18,64639.86,12192.57,0,0,0,120403.61,Aberta,Vencida,$608.19,$935.46
1363,44,70024,CLIENTE 25,9.24916E+11,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,6,Original,0,20240415,60170.52,4114.5,73873.78,0,0,0,138158.8,Aberta,Vencida,$968.83,$842.17
1363,44,70024,CLIENTE 25,9.24916E+11,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,7,Original,0,20240416,95663.29,19914.27,90074.33,0,0,0,205651.89,Aberta,Vencida,$955.26,$135.00
1363,44,70024,CLIENTE 25,9.24916E+11,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,8,Original,0,20240716,32405.83,32639.25,97134.28,0,0,0,162179.36,Aberta,Vencida,$522.13,$225.67
1363,44,70024,CLIENTE 25,9.24916E+11,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,9,Original,0,20230308,38164.25,43023.53,26057.78,0,0,0,107245.56,Aberta,Vencida,$542.03,$344.97
1363,44,70024,CLIENTE 25,9.24916E+11,93953,20220913,9,65435.64,960,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,10518,10,Original,0,20220127,36358.65,40419.11,45120.8,0,0,0,121898.56,Aberta,Vencida,$382.75,$226.70
1522,30,29701,CLIENTE 26,3.83424E+11,881898,20220116,2,4902.33,1010,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,831218,2,Original,0,20240310,61094.55,50450.4,83686.11,0,0,0,195231.06,Aberta,Vencida,$571.79,$656.10
1522,30,29701,CLIENTE 26,3.83424E+11,881898,20220116,2,4902.33,1010,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,831218,3,Original,0,20231124,13455.34,45289.18,85297.81,0,0,0,144042.33,Aberta,Vencida,$96.96,$343.42
517,23,32026,CLIENTE 27,8.75077E+11,261439,20240319,5,27918.09,1879,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,724328,2,Original,0,20240407,95014.5,48224.64,36605.89,0,0,0,179845.03,Aberta,Vencida,$303.26,$270.22
517,23,32026,CLIENTE 27,8.75077E+11,261439,20240319,5,27918.09,1879,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,724328,3,Original,0,20230105,14792.88,76844.06,79862.38,0,0,0,171499.32,Aberta,Vencida,$309.92,$213.27
517,23,32026,CLIENTE 27,8.75077E+11,261439,20240319,5,27918.09,1879,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,724328,4,Original,0,20230612,1566.8,83127.53,77081.35,0,0,0,161775.68,Aberta,Vencida,$392.35,$398.88
517,23,32026,CLIENTE 27,8.75077E+11,261439,20240319,5,27918.09,1879,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,724328,5,Original,0,20220910,90898.61,20897.03,75926.88,0,0,0,187722.52,Aberta,Vencida,$305.85,$872.62
517,23,32026,CLIENTE 27,8.75077E+11,261439,20240319,5,27918.09,1879,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,724328,6,Original,0,20240417,21023.33,9741.36,64029.18,0,0,0,94793.87,Aberta,Vencida,$55.08,$958.31
1331,7,26493,CLIENTE 28,3.06663E+11,281663,20230115,2,92574.47,1129,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,313795,2,Original,0,20231220,87576.63,36202.18,47000.43,0,0,0,170779.24,Aberta,Vencida,$92.25,$618.00
1331,7,26493,CLIENTE 28,3.06663E+11,281663,20230115,2,92574.47,1129,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,313795,3,Original,0,20240913,40728.1,33185.63,96041.33,0,0,0,169955.06,Aberta,Vencida,$898.48,$493.25
317,13,14015,CLIENTE 29,9.67951E+11,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,2,Original,0,20220908,73898.3,22036.36,75273.56,0,0,0,171208.22,Aberta,Vencida,$545.10,$243.37
317,13,14015,CLIENTE 29,9.67951E+11,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,3,Original,0,20241201,85892.5,82127.32,60470.68,0,0,0,228490.5,Aberta,Vencida,$779.17,$146.38
317,13,14015,CLIENTE 29,9.67951E+11,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,4,Original,0,20241113,55025.9,87414.92,74851.99,0,0,0,217292.81,Aberta,Vencida,$953.06,$682.13
317,13,14015,CLIENTE 29,9.67951E+11,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,5,Original,0,20220525,58732.57,25367.89,45644.47,0,0,0,129744.93,Aberta,Vencida,$746.42,$772.14
317,13,14015,CLIENTE 29,9.67951E+11,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,6,Original,0,20221125,1621.66,6302.4,16232.8,0,0,0,24156.86,Aberta,Vencida,$196.80,$21.69
317,13,14015,CLIENTE 29,9.67951E+11,126282,20220916,6,74516.58,1071,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,304448,7,Original,0,20220522,81757.84,95250.64,49222.4,0,0,0,226230.88,Aberta,Vencida,$611.08,$516.17
467,48,51554,CLIENTE 30,2.72082E+11,741811,20240226,2,33807.57,1386,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,964227,2,Original,0,20230202,45580.32,81895.31,7169.06,0,0,0,134644.69,Aberta,Vencida,$733.55,$135.93
467,48,51554,CLIENTE 30,2.72082E+11,741811,20240226,2,33807.57,1386,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,964227,3,Original,0,20230922,31706.42,24411.19,91032.44,0,0,0,147150.05,Aberta,Vencida,$883.22,$447.27
1395,33,83875,CLIENTE 31,3.32939E+11,157554,20220515,2,37601.85,434,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,112497,2,Original,0,20230814,28820.59,10781.22,65524.26,0,0,0,105126.07,Aberta,Vencida,$753.68,$808.58
1395,33,83875,CLIENTE 31,3.32939E+11,157554,20220515,2,37601.85,434,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,112497,3,Original,0,20220304,84961.52,9035.43,34211.15,0,0,0,128208.1,Aberta,Vencida,$83.42,$1.67
814,36,90373,CLIENTE 32,5.55134E+11,303318,20241017,4,669.7,1163,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,428143,2,Original,0,20221208,94619,6283.89,49957.2,0,0,0,150860.09,Aberta,Vencida,$134.13,$491.21
814,36,90373,CLIENTE 32,5.55134E+11,303318,20241017,4,669.7,1163,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,428143,3,Original,0,20221015,91720.29,38895.01,69927.92,0,0,0,200543.22,Aberta,Vencida,$234.68,$251.72
814,36,90373,CLIENTE 32,5.55134E+11,303318,20241017,4,669.7,1163,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,428143,4,Original,0,20231101,21523.99,55977.25,52885.98,0,0,0,130387.22,Aberta,Vencida,$435.78,$906.48
814,36,90373,CLIENTE 32,5.55134E+11,303318,20241017,4,669.7,1163,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,428143,5,Original,0,20220810,88287.73,46318.12,50978.36,0,0,0,185584.21,Aberta,Vencida,$678.53,$427.28
1704,37,17075,CLIENTE 33,5.9259E+11,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,2,Original,0,20241216,98070.75,80206.7,96383.19,0,0,0,274660.64,Aberta,Vencida,$410.36,$665.76
1704,37,17075,CLIENTE 33,5.9259E+11,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,3,Original,0,20240725,64367.04,25546.57,81823.01,0,0,0,171736.62,Aberta,Vencida,$50.60,$751.91
1704,37,17075,CLIENTE 33,5.9259E+11,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,4,Original,0,20240706,95107.8,27961.2,96038.18,0,0,0,219107.18,Aberta,Vencida,$41.62,$450.93
1704,37,17075,CLIENTE 33,5.9259E+11,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,5,Original,0,20220505,37261.63,43358.16,1673.96,0,0,0,82293.75,Aberta,Vencida,$363.87,$83.20
1704,37,17075,CLIENTE 33,5.9259E+11,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,6,Original,0,20240223,27438.61,70070.95,80300.54,0,0,0,177810.1,Aberta,Vencida,$957.16,$608.40
1704,37,17075,CLIENTE 33,5.9259E+11,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,7,Original,0,20221112,13458.42,28338.93,8445.45,0,0,0,50242.8,Aberta,Vencida,$113.20,$778.61
1704,37,17075,CLIENTE 33,5.9259E+11,255823,20230602,7,55512.2,1859,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,557271,8,Original,0,20231204,90618.68,28017.17,69584.54,0,0,0,188220.39,Aberta,Vencida,$162.82,$862.48
1274,39,92474,CLIENTE 34,1.35151E+11,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,2,Original,0,20240628,24402.53,50496.87,68596.58,0,0,0,143495.98,Aberta,Vencida,$834.62,$52.44
1274,39,92474,CLIENTE 34,1.35151E+11,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,3,Original,0,20240814,30630.18,37015.55,12530.72,0,0,0,80176.45,Aberta,Vencida,$703.18,$604.10
1274,39,92474,CLIENTE 34,1.35151E+11,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,4,Original,0,20220422,86291.02,57965.62,15052.11,0,0,0,159308.75,Aberta,Vencida,$590.71,$964.69
1274,39,92474,CLIENTE 34,1.35151E+11,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,5,Original,0,20240801,33247.15,54283.49,3797.66,0,0,0,91328.3,Aberta,Vencida,$589.18,$968.44
1274,39,92474,CLIENTE 34,1.35151E+11,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,6,Original,0,20240123,22777.11,82039.04,33313.43,0,0,0,138129.58,Aberta,Vencida,$623.19,$81.98
1274,39,92474,CLIENTE 34,1.35151E+11,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,7,Original,0,20220919,60604.01,3636.03,82051.83,0,0,0,146291.87,Aberta,Vencida,$812.76,$903.06
1274,39,92474,CLIENTE 34,1.35151E+11,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,8,Original,0,20240915,11029.28,86547.85,40469.89,0,0,0,138047.02,Aberta,Vencida,$178.29,$483.56
1274,39,92474,CLIENTE 34,1.35151E+11,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,9,Original,0,20241204,71296.66,94653.64,23433.72,0,0,0,189384.02,Aberta,Vencida,$812.43,$678.55
1274,39,92474,CLIENTE 34,1.35151E+11,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,10,Original,0,20231022,76274.54,23029.33,94168.53,0,0,0,193472.4,Aberta,Vencida,$965.62,$669.81
1274,39,92474,CLIENTE 34,1.35151E+11,790339,20220213,10,33781.32,639,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,496144,11,Original,0,20220608,21356.19,77649.57,97873.35,0,0,0,196879.11,Aberta,Vencida,$801.94,$359.61
240,37,29424,CLIENTE 35,9.60281E+11,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,2,Original,0,20220102,35067.57,92350.65,38874.52,0,0,0,166292.74,Aberta,Vencida,$758.31,$707.57
240,37,29424,CLIENTE 35,9.60281E+11,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,3,Original,0,20220813,27858.04,3132.32,82120.97,0,0,0,113111.33,Aberta,Vencida,$979.25,$600.96
240,37,29424,CLIENTE 35,9.60281E+11,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,4,Original,0,20240910,46213.56,98868.83,73704.61,0,0,0,218787,Aberta,Vencida,$13.86,$804.50
240,37,29424,CLIENTE 35,9.60281E+11,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,5,Original,0,20231005,67972.14,31517.72,24720,0,0,0,124209.86,Aberta,Vencida,$87.64,$706.53
240,37,29424,CLIENTE 35,9.60281E+11,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,6,Original,0,20230618,41447.41,11803.26,3483.74,0,0,0,56734.41,Aberta,Vencida,$565.61,$804.94
240,37,29424,CLIENTE 35,9.60281E+11,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,7,Original,0,20230509,14233,5497.54,98093.32,0,0,0,117823.86,Aberta,Vencida,$511.55,$799.31
240,37,29424,CLIENTE 35,9.60281E+11,307079,20231102,7,17817.63,423,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,342638,8,Original,0,20241214,47508.92,61317.46,45243.75,0,0,0,154070.13,Aberta,Vencida,$675.49,$319.88
616,20,73170,CLIENTE 36,5.91593E+11,680241,20240228,4,38307.71,1955,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,935255,2,Original,0,20240628,87691.78,4265.02,28545.34,0,0,0,120502.14,Aberta,Vencida,$753.18,$556.85
616,20,73170,CLIENTE 36,5.91593E+11,680241,20240228,4,38307.71,1955,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,935255,3,Original,0,20221203,64840.12,30836.47,20089.85,0,0,0,115766.44,Aberta,Vencida,$400.92,$681.90
616,20,73170,CLIENTE 36,5.91593E+11,680241,20240228,4,38307.71,1955,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,935255,4,Original,0,20220314,60298.48,37036.11,47291.59,0,0,0,144626.18,Aberta,Vencida,$302.24,$445.55
616,20,73170,CLIENTE 36,5.91593E+11,680241,20240228,4,38307.71,1955,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,935255,5,Original,0,20240507,25888.19,12389.31,19068.66,0,0,0,57346.16,Aberta,Vencida,$453.40,$23.54
1906,38,88215,CLIENTE 37,1.60249E+11,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,2,Original,0,20220526,231.47,85269.3,29495.94,0,0,0,114996.71,Aberta,Vencida,$757.97,$750.58
1906,38,88215,CLIENTE 37,1.60249E+11,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,3,Original,0,20230801,811.05,29746.21,89537.9,0,0,0,120095.16,Aberta,Vencida,$393.24,$464.64
1906,38,88215,CLIENTE 37,1.60249E+11,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,4,Original,0,20240713,72288.06,54238.87,6435.88,0,0,0,132962.81,Aberta,Vencida,$302.86,$570.81
1906,38,88215,CLIENTE 37,1.60249E+11,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,5,Original,0,20230624,28147.98,83922.93,91125.91,0,0,0,203196.82,Aberta,Vencida,$898.32,$583.71
1906,38,88215,CLIENTE 37,1.60249E+11,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,6,Original,0,20230208,17390.95,40533.96,89761,0,0,0,147685.91,Aberta,Vencida,$29.94,$378.70
1906,38,88215,CLIENTE 37,1.60249E+11,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,7,Original,0,20220107,15312.11,37679.8,73912.1,0,0,0,126904.01,Aberta,Vencida,$22.34,$475.93
1906,38,88215,CLIENTE 37,1.60249E+11,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,8,Original,0,20220811,59771.24,31756.87,11331.77,0,0,0,102859.88,Aberta,Vencida,$436.17,$939.02
1906,38,88215,CLIENTE 37,1.60249E+11,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,9,Original,0,20221024,38783.82,84572.31,53414.9,0,0,0,176771.03,Aberta,Vencida,$789.48,$751.51
1906,38,88215,CLIENTE 37,1.60249E+11,422581,20240126,9,23426.77,554,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,521821,10,Original,0,20230812,92193.39,37475.08,46233.79,0,0,0,175902.26,Aberta,Vencida,$572.70,$171.35
905,15,66005,CLIENTE 38,2.07432E+11,661851,20230920,2,11446.64,713,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,275275,2,Original,0,20240204,18254.17,27557.41,89421.43,0,0,0,135233.01,Aberta,Vencida,$83.08,$609.14
905,15,66005,CLIENTE 38,2.07432E+11,661851,20230920,2,11446.64,713,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,275275,3,Original,0,20231023,60330.93,46334.23,87553.44,0,0,0,194218.6,Aberta,Vencida,$460.48,$314.87
1766,50,17038,CLIENTE 39,5.01504E+11,197998,20240623,5,75196.88,1344,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,242725,2,Original,0,20231224,89786.78,76626.56,62328.86,0,0,0,228742.2,Aberta,Vencida,$609.29,$32.37
1766,50,17038,CLIENTE 39,5.01504E+11,197998,20240623,5,75196.88,1344,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,242725,3,Original,0,20220516,84707.83,61245.22,83711.21,0,0,0,229664.26,Aberta,Vencida,$759.17,$694.30
1766,50,17038,CLIENTE 39,5.01504E+11,197998,20240623,5,75196.88,1344,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,242725,4,Original,0,20220826,10029.98,18338.61,50674.41,0,0,0,79043,Aberta,Vencida,$185.97,$242.64
1766,50,17038,CLIENTE 39,5.01504E+11,197998,20240623,5,75196.88,1344,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,242725,5,Original,0,20220213,12111.56,14432.28,74281.73,0,0,0,100825.57,Aberta,Vencida,$432.61,$638.84
1766,50,17038,CLIENTE 39,5.01504E+11,197998,20240623,5,75196.88,1344,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,242725,6,Original,0,20230425,7463.22,77578.58,36497.97,0,0,0,121539.77,Aberta,Vencida,$297.23,$712.67
